id,parent_id,subject_id,subject_name,name,level,difficulty,source,summary,definition,core_elements,key_terms,formulas,common_mistakes,scope_boundary,prerequisites_desc,params_status,prerequisites,sort,icon,created_at
402,401,2,高等代数,齐次线性方程组的基础解系,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.003418
403,401,2,高等代数,齐次线性方程组的解空间,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.003418
404,401,2,高等代数,非齐次线性方程组的解的结构,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.003418
405,380,2,高等代数,3.7 二元高次方程组,3,1,manual,,,,,,,,,,,6,,2026-09-05T11:42:23.003418
406,405,2,高等代数,结式,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.003418
407,405,2,高等代数,用结式解二元高次方程组,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.003418
408,311,2,高等代数,第四章 矩阵,2,1,manual,本章系统引入矩阵概念及其运算，重点掌握矩阵乘法、行列式与秩的性质、逆矩阵的求法、分块技巧及初等矩阵的应用。核心定理包括矩阵可逆的充要条件、初等变换与秩的关系。作为高等代数的枢纽，矩阵为后续线性方程组、特征值及二次型提供统一工具，是贯穿全课程的核心语言。,,,,,,,,,,3,,2026-09-05T11:42:23.003418
409,408,2,高等代数,4.1 矩阵概念的一些背景,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.003418
410,408,2,高等代数,4.2 矩阵的运算,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.003418
411,410,2,高等代数,矩阵的加法,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.003418
412,410,2,高等代数,矩阵的乘法,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.003418
413,410,2,高等代数,矩阵的数量乘法,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.003418
414,410,2,高等代数,矩阵的转置,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.003418
415,410,2,高等代数,矩阵运算的性质,4,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.003418
416,408,2,高等代数,4.3 矩阵乘积的行列式与秩,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.003418
417,416,2,高等代数,矩阵乘积的行列式,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.003418
418,416,2,高等代数,矩阵乘积的秩,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.003418
419,408,2,高等代数,4.4 矩阵的逆,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.003418
420,419,2,高等代数,逆矩阵的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.003418
421,419,2,高等代数,逆矩阵的性质,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.003418
422,419,2,高等代数,伴随矩阵求逆法,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.003418
423,419,2,高等代数,初等变换求逆法,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.003418
424,408,2,高等代数,4.5 矩阵的分块,3,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.003418
425,424,2,高等代数,分块矩阵的概念,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.003418
426,424,2,高等代数,分块矩阵的运算,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.003418
427,424,2,高等代数,分块对角矩阵,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
428,408,2,高等代数,4.6 初等矩阵,3,1,manual,,,,,,,,,,,5,,2026-09-05T11:42:23.004406
429,428,2,高等代数,初等矩阵的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
430,428,2,高等代数,初等矩阵与初等变换的关系,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
431,428,2,高等代数,用初等矩阵求逆,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
432,408,2,高等代数,4.7 分块乘法的初等变换及应用举例,3,1,manual,,,,,,,,,,,6,,2026-09-05T11:42:23.004406
433,311,2,高等代数,第五章 二次型,2,1,manual,本章系统研究二次型的矩阵表示、化标准形的方法（配方法、合同变换）及规范形的唯一性，并重点讨论正定二次型的判定与应用。它是矩阵合同理论与多元函数极值问题的重要桥梁，在高等代数中承前启后。核心概念包括二次型矩阵、标准形、惯性定理、正定矩阵。掌握本章有助于深化对对称矩阵与二次曲面分类的理解。,,,,,,,,,,4,,2026-09-05T11:42:23.004406
434,433,2,高等代数,5.1 二次型及其矩阵表示,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
435,434,2,高等代数,二次型的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
436,434,2,高等代数,二次型的矩阵表示,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
437,434,2,高等代数,线性替换,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
438,433,2,高等代数,5.2 标准形,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
439,438,2,高等代数,配方法,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
440,438,2,高等代数,合同变换法,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
441,438,2,高等代数,标准形的概念,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
442,433,2,高等代数,5.3 唯一性,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
443,442,2,高等代数,惯性定理,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
444,442,2,高等代数,正惯性指数与负惯性指数,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
445,442,2,高等代数,规范形,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
446,433,2,高等代数,5.4 正定二次型,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
447,446,2,高等代数,正定二次型的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
448,446,2,高等代数,正定矩阵,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
449,446,2,高等代数,正定二次型的判别,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
450,446,2,高等代数,顺序主子式判别法,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
451,311,2,高等代数,第六章 线性空间,2,1,manual,本章从集合与映射出发，系统引入线性空间、维数、基与坐标，并讨论基变换与坐标变换、子空间及其交和与直和，最后通过同构揭示线性空间的本质结构。核心是掌握线性空间的抽象定义与维数定理，理解直和分解及同构思想。作为高等代数的核心章节，它为后续线性变换、矩阵理论及欧氏空间提供基础框架。,,,,,,,,,,5,,2026-09-05T11:42:23.004406
452,451,2,高等代数,6.1 集合·映射,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
453,452,2,高等代数,集合的概念,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
454,452,2,高等代数,映射的概念,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
455,452,2,高等代数,映射的性质,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
456,451,2,高等代数,6.2 线性空间的定义与简单性质,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
457,456,2,高等代数,线性空间的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
458,456,2,高等代数,线性空间的简单性质,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
459,451,2,高等代数,6.3 维数·基与坐标,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
460,459,2,高等代数,线性相关性,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
461,459,2,高等代数,维数的定义,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
462,459,2,高等代数,基与坐标,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
463,451,2,高等代数,6.4 基变换与坐标变换,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
464,463,2,高等代数,基变换公式,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
465,463,2,高等代数,过渡矩阵,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
466,463,2,高等代数,坐标变换公式,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
467,451,2,高等代数,6.5 线性子空间,3,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
468,467,2,高等代数,线性子空间的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
469,467,2,高等代数,子空间的判定,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
470,467,2,高等代数,生成子空间,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
471,451,2,高等代数,6.6 子空间的交与和,3,1,manual,,,,,,,,,,,5,,2026-09-05T11:42:23.004406
472,471,2,高等代数,子空间的交,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
473,471,2,高等代数,子空间的和,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
474,471,2,高等代数,维数公式,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
475,451,2,高等代数,6.7 子空间的直和,3,1,manual,,,,,,,,,,,6,,2026-09-05T11:42:23.004406
476,475,2,高等代数,直和的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
477,475,2,高等代数,直和的判定,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
478,475,2,高等代数,多个子空间的直和,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
479,451,2,高等代数,6.8 线性空间的同构,3,1,manual,,,,,,,,,,,7,,2026-09-05T11:42:23.004406
480,479,2,高等代数,同构的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
481,479,2,高等代数,同构的性质,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
482,479,2,高等代数,有限维线性空间的同构分类,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
483,311,2,高等代数,第七章 线性变换,2,1,manual,本章系统研究线性空间到自身的线性映射，核心是线性变换的运算、矩阵表示及相似对角化。重点掌握特征值与特征向量、可对角化条件、值域与核的维数关系、不变子空间与最小多项式，并了解Jordan标准形的基本思想。该章是高等代数的枢纽，上承向量空间与矩阵理论，下启二次型及后续课程，对理解矩阵本质与化简具有关键作用。,,,,,,,,,,6,,2026-09-05T11:42:23.004406
484,483,2,高等代数,7.1 线性变换的定义,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
485,484,2,高等代数,线性变换的概念,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
486,484,2,高等代数,线性变换的性质,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
487,483,2,高等代数,7.2 线性变换的运算,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
488,487,2,高等代数,加法,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
489,487,2,高等代数,乘法,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
490,487,2,高等代数,数量乘法,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
491,487,2,高等代数,逆变换,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
492,487,2,高等代数,线性变换的多项式,4,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
493,483,2,高等代数,7.3 线性变换和矩阵,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
494,493,2,高等代数,线性变换的矩阵表示,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
495,493,2,高等代数,线性变换在不同基下的矩阵,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
496,493,2,高等代数,相似矩阵,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
497,483,2,高等代数,7.4 特征值与特征向量,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
498,497,2,高等代数,特征值与特征向量的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
499,497,2,高等代数,特征多项式,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
500,497,2,高等代数,特征值与特征向量的求法,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
501,497,2,高等代数,特征子空间,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
502,483,2,高等代数,7.5 对角矩阵,3,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
503,502,2,高等代数,可对角化的条件,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
504,502,2,高等代数,特征值与特征向量的性质,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
505,502,2,高等代数,对角化的步骤,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
506,483,2,高等代数,7.6 线性变换的值域与核,3,1,manual,,,,,,,,,,,5,,2026-09-05T11:42:23.004406
507,506,2,高等代数,值域与核的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
508,506,2,高等代数,秩与零度,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
509,506,2,高等代数,值域与核的关系,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
510,483,2,高等代数,7.7 不变子空间,3,1,manual,,,,,,,,,,,6,,2026-09-05T11:42:23.004406
511,510,2,高等代数,不变子空间的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
512,510,2,高等代数,不变子空间的性质,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
513,510,2,高等代数,不变子空间与化简矩阵,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
514,483,2,高等代数,7.8 若尔当（Jordan）标准形介绍,3,1,manual,,,,,,,,,,,7,,2026-09-05T11:42:23.004406
515,514,2,高等代数,若尔当块,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
516,514,2,高等代数,若尔当标准形,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
517,514,2,高等代数,若尔当标准形的存在性,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
518,483,2,高等代数,7.9 最小多项式,3,1,manual,,,,,,,,,,,8,,2026-09-05T11:42:23.004406
519,518,2,高等代数,最小多项式的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
520,518,2,高等代数,最小多项式的性质,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
521,518,2,高等代数,最小多项式与对角化,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
522,311,2,高等代数,第八章 λ-矩阵,2,1,manual,本章以λ-矩阵为工具，系统研究矩阵的相似标准形。核心是通过初等变换得到标准形，引入不变因子、初等因子，进而推导若尔当标准形与有理标准形。重点掌握化标准形的方法及因子与相似性的关系。本章是高等代数的核心枢纽，深化了对线性变换结构的理解，为后续课程奠定基础。,,,,,,,,,,7,,2026-09-05T11:42:23.004406
523,522,2,高等代数,8.1 λ-矩阵,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
524,523,2,高等代数,λ-矩阵的概念,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
525,523,2,高等代数,λ-矩阵的秩,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
526,523,2,高等代数,可逆λ-矩阵,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
527,522,2,高等代数,8.2 λ-矩阵在初等变换下的标准形,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
528,527,2,高等代数,λ-矩阵的初等变换,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
529,527,2,高等代数,λ-矩阵的标准形,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
530,522,2,高等代数,8.3 不变因子,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
531,530,2,高等代数,行列式因子,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
532,530,2,高等代数,不变因子,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
533,530,2,高等代数,行列式因子与不变因子的关系,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
534,522,2,高等代数,8.4 矩阵相似的条件,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
535,534,2,高等代数,矩阵相似的充要条件,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
536,534,2,高等代数,特征矩阵,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
537,522,2,高等代数,8.5 初等因子,3,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
538,537,2,高等代数,初等因子的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
539,537,2,高等代数,初等因子的求法,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
540,537,2,高等代数,初等因子与不变因子的关系,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
541,522,2,高等代数,8.6 若尔当标准形的理论推导,3,1,manual,,,,,,,,,,,5,,2026-09-05T11:42:23.004406
542,541,2,高等代数,若尔当标准形的存在性,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
543,541,2,高等代数,若尔当标准形的唯一性,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
544,522,2,高等代数,8.7 矩阵的有理标准形,3,1,manual,,,,,,,,,,,6,,2026-09-05T11:42:23.004406
545,544,2,高等代数,有理标准形的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
546,544,2,高等代数,有理标准形的存在性,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
547,311,2,高等代数,第九章 欧几里得空间,2,1,manual,本章引入内积概念，将几何度量性质融入线性空间，核心是标准正交基与施密特正交化；系统研究正交变换、子空间的正交关系及实对称矩阵的正交对角化，并应用最小二乘法解决实际问题，最后拓展至酉空间。作为高等代数的收尾，它统一了线性代数与几何方法，为后续泛函分析、矩阵论等课程奠定基础。,,,,,,,,,,8,,2026-09-05T11:42:23.004406
548,547,2,高等代数,9.1 定义与基本性质,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
549,548,2,高等代数,内积的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
550,548,2,高等代数,欧几里得空间,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
551,548,2,高等代数,向量的长度,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
552,548,2,高等代数,夹角与正交,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
553,548,2,高等代数,柯西-布涅柯夫斯基不等式,4,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
554,547,2,高等代数,9.2 标准正交基,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
555,554,2,高等代数,正交向量组,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
556,554,2,高等代数,标准正交基的定义,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
557,554,2,高等代数,施密特正交化方法,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
558,554,2,高等代数,正交矩阵,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
559,547,2,高等代数,9.3 同构,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
560,559,2,高等代数,欧氏空间同构的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
561,559,2,高等代数,有限维欧氏空间的同构分类,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
562,547,2,高等代数,9.4 正交变换,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
563,562,2,高等代数,正交变换的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
564,562,2,高等代数,正交变换的性质,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
565,562,2,高等代数,正交变换的分类,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
566,547,2,高等代数,9.5 子空间,3,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
567,566,2,高等代数,正交补,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
568,566,2,高等代数,子空间的正交关系,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
569,566,2,高等代数,正交投影,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
570,547,2,高等代数,9.6 实对称矩阵的标准形,3,1,manual,,,,,,,,,,,5,,2026-09-05T11:42:23.004406
571,570,2,高等代数,实对称矩阵的特征值,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
572,570,2,高等代数,实对称矩阵的对角化,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
573,570,2,高等代数,用正交矩阵化实对称矩阵为对角形,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
574,547,2,高等代数,9.7 向量到子空间的距离·最小二乘法,3,1,manual,,,,,,,,,,,6,,2026-09-05T11:42:23.004406
575,574,2,高等代数,向量到子空间的距离,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
576,574,2,高等代数,最小二乘法,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
577,547,2,高等代数,9.8 酉空间介绍,3,1,manual,,,,,,,,,,,7,,2026-09-05T11:42:23.004406
578,577,2,高等代数,酉空间的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
579,577,2,高等代数,酉空间的性质,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
580,577,2,高等代数,酉变换与埃尔米特矩阵,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
581,311,2,高等代数,第十章 双线性函数与辛空间,2,1,manual,本章从线性函数引入双线性函数，重点研究对称双线性函数与辛空间的结构。核心概念包括对偶空间、度量矩阵、二次型对应关系、正交补与辛正交补，以及规范形与辛基的构造。该章是线性代数理论的深化，连接几何与代数，为后续内积空间及抽象代数奠定基础。学习时需掌握双线性函数的矩阵表示及分类思想。,,,,,,,,,,9,,2026-09-05T11:42:23.004406
582,581,2,高等代数,10.1 线性函数,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
583,582,2,高等代数,线性函数的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
584,582,2,高等代数,线性函数的性质,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
585,582,2,高等代数,对偶空间,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
586,581,2,高等代数,10.2 双线性函数,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
587,586,2,高等代数,双线性函数的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
588,586,2,高等代数,双线性函数的度量矩阵,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
589,586,2,高等代数,双线性函数的秩,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
590,581,2,高等代数,10.3 对称双线性函数,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
591,590,2,高等代数,对称双线性函数的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
592,590,2,高等代数,对称双线性函数的标准形,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
593,590,2,高等代数,反对称双线性函数,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
594,581,2,高等代数,10.4 辛空间,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
595,594,2,高等代数,辛空间的定义,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
596,594,2,高等代数,辛变换,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
597,594,2,高等代数,辛空间的子空间,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
598,,3,英语一,英语一,1,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
599,598,3,英语一,第一部分 英语知识运用（完形填空）,2,1,manual,本部分聚焦英语一完形填空，核心在于词汇辨析、语法知识和上下文逻辑的综合运用。学习重点包括掌握近义词微差、固定搭配及语篇衔接手段，并通过解题技巧（如首句主题法、逻辑关联词分析法）提升准确率。该章节是检验语言基础与语篇理解能力的起点，在整张试卷中起到奠基作用，为后续阅读和翻译夯实语言感知与逻辑分析能力。,,,,,,,,,,0,,2026-09-05T11:42:23.004406
600,599,3,英语一,1.1 题型概述,3,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
601,600,3,英语一,分值与题量,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
602,600,3,英语一,考查目标,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
603,600,3,英语一,选材特点,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
604,599,3,英语一,1.2 词汇辨析,3,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
605,604,3,英语一,近义词辨析,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
606,604,3,英语一,形近词辨析,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
607,604,3,英语一,固定搭配,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
608,604,3,英语一,熟词僻义,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
609,599,3,英语一,1.3 语法知识,3,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
610,609,3,英语一,从句与连词,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
611,609,3,英语一,时态与语态,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
612,609,3,英语一,非谓语动词,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
613,609,3,英语一,主谓一致,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
614,599,3,英语一,1.4 上下文逻辑,3,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
615,614,3,英语一,转折关系,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
616,614,3,英语一,因果关系,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
617,614,3,英语一,递进关系,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
618,614,3,英语一,并列关系,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
619,599,3,英语一,1.5 解题技巧,3,1,manual,,,,,,,,,,,4,,2026-09-05T11:42:23.004406
620,619,3,英语一,通读全文抓主旨,4,1,manual,,,,,,,,,,,0,,2026-09-05T11:42:23.004406
621,619,3,英语一,上下文复现,4,1,manual,,,,,,,,,,,1,,2026-09-05T11:42:23.004406
622,619,3,英语一,情感色彩判断,4,1,manual,,,,,,,,,,,2,,2026-09-05T11:42:23.004406
623,619,3,英语一,时间分配策略,4,1,manual,,,,,,,,,,,3,,2026-09-05T11:42:23.004406
